txid,script,n,entropy_source,Open,High,Low,Close,Volume,Timestamp,script_len,pubkey,r_scalar,s_scalar,z_hash
72870446f25df94389b184f80d29529e2093ef9a7bf49644dd545b389a6856f8,304402207e1a40c575692189973f3383380298ed2372583506e1d45c2e5773883a5f27f702205a791d1a0d45c3207ef9857adfa836867716a226eb5ea9098cbb13e82851286701 027bc172c55096af16c4e7d33503eaf445d380063f67d3d4ba1c8014f17e56bc78,9,blockchain,,,,,,,25,027bc172c55096af16c4e7d33503eaf445d380063f67d3d4ba1c8014f17e56bc78,7e1a40c575692189973f3383380298ed2372583506e1d45c2e5773883a5f27f7,5a791d1a0d45c3207ef9857adfa836867716a226eb5ea9098cbb13e828512867,58c01ca735b76856f2b654a258e2ee981faf287bb4e7a6b776e7189e2e650682
7b7aca3dac41dd3c73b04034bda15fea6a76392ede940bd85d08ade62687787c,3046022100c45e37aad400eb196dc8e3f94e61fe010413193949d240486481eb8e1f9e5b58022100fd1b1cdc5947afd50bce419fb55de09da54bf3340ceb05e9756f687358c9a91501 027bc172c55096af16c4e7d33503eaf445d380063f67d3d4ba1c8014f17e56bc78,8,blockchain,,,,,,,25,027bc172c55096af16c4e7d33503eaf445d380063f67d3d4ba1c8014f17e56bc78,c45e37aad400eb196dc8e3f94e61fe010413193949d240486481eb8e1f9e5b58,fd1b1cdc5947afd50bce419fb55de09da54bf3340ceb05e9756f687358c9a915,47b5d67c548713beb7e5a90171307ccd0ed5ef7b666655ecd08c960426fefd59
3a639d0e6f5d4445affde7ee51916e1864fc5886bc49afc77731d69f4d622857,304402201b27fc06a301c1da6650f6c53a8d6b1db0b0f9742353e10ccee6641f6a1629900220713367f3b06b17c71525d4b11fc66a1dde091a06b0536b4c1ce0cca6d1b7b49601 02351e66dc1c059795f95be77f32093b3a67b8575958f3886439e48a6627a3bf64,4,blockchain,,,,,,,25,02351e66dc1c059795f95be77f32093b3a67b8575958f3886439e48a6627a3bf64,1b27fc06a301c1da6650f6c53a8d6b1db0b0f9742353e10ccee6641f6a162990,713367f3b06b17c71525d4b11fc66a1dde091a06b0536b4c1ce0cca6d1b7b496,82845b18abb9519314b4f3db553a726a528d97e8e2ee886c2018a8fc9ae79a13
6f15d1e717f5e127e560c2791086ff0c3ca7bfb08207b15e8b066e5c783992a8,304402204e0ad14e384d2dacd0f37b33842a6b28ed05a774aa59d421b5c7531a99bdcb12022006ccd03c62aabe8dd8d74fcbe554e8deaea9876cb35bc2aec3ac466446c2c12c01 02351e66dc1c059795f95be77f32093b3a67b8575958f3886439e48a6627a3bf64,1,blockchain,,,,,,,25,02351e66dc1c059795f95be77f32093b3a67b8575958f3886439e48a6627a3bf64,4e0ad14e384d2dacd0f37b33842a6b28ed05a774aa59d421b5c7531a99bdcb12,6ccd03c62aabe8dd8d74fcbe554e8deaea9876cb35bc2aec3ac466446c2c12c,05608c91be8f1f3f89e17697209d9b70a8f5121dcb206303e9a84d24079b22c1
25dece90414a1771c89c612ca5b1b3dd2b510d3f927ecb25d9b4b05c0b876392,3045022047cc137d9c9d263f0f7f64b392d2991b5ec3463427f3e977536acd0cbef3ee46022100c68d2829692439f17139ab456e0f4e26f8f138e6af91a4de32959516aff57e3f01 02351e66dc1c059795f95be77f32093b3a67b8575958f3886439e48a6627a3bf64,3,blockchain,,,,,,,25,02351e66dc1c059795f95be77f32093b3a67b8575958f3886439e48a6627a3bf64,47cc137d9c9d263f0f7f64b392d2991b5ec3463427f3e977536acd0cbef3ee46,c68d2829692439f17139ab456e0f4e26f8f138e6af91a4de32959516aff57e3f,12d589990ba2cba35f9b12810a3d69947d7051e894dec2553d9232449550bd16
da20f7bd245495570a2a23ecda3305e36bb7fa97cf6af434cc37c205531f1e0d,3044022015c5b86c2889f4dfb89249fed656dd73344124700e5d85817c860bb11285000202203a5b7b1fe12b230be7bdd7f491f587c9989bfbcccedd819d92ce5baa2e3119c501 02351e66dc1c059795f95be77f32093b3a67b8575958f3886439e48a6627a3bf64,6,blockchain,,,,,,,25,02351e66dc1c059795f95be77f32093b3a67b8575958f3886439e48a6627a3bf64,15c5b86c2889f4dfb89249fed656dd73344124700e5d85817c860bb112850002,3a5b7b1fe12b230be7bdd7f491f587c9989bfbcccedd819d92ce5baa2e3119c5,9f85d595ccf4ba41fe2b4b9f4c1faf4cf6d2cb00e3479e56a38f771012b131ed
3c61e8dbd4957343d3b1f7c57a8a929f073a8686baf6ec55aa6014a4533aa41b,304402203dc8e70235f274322bda0bb660a736eb2ceea6bb127a5f120ed8231ca94044c602202a2924462b14b83fc145b31f7c6b441fdd651cb212d1da7ee476bd71db61ddcf01 0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,7,blockchain,,,,,,,25,0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,3dc8e70235f274322bda0bb660a736eb2ceea6bb127a5f120ed8231ca94044c6,2a2924462b14b83fc145b31f7c6b441fdd651cb212d1da7ee476bd71db61ddcf,ade9953bcb67a744e67a2266242acf05de5ab15e5a61ede1efdfba9fe3b954e7
12562e0b67508085581faaa509fd55db893e9e1d9527b440a05d24ca3d7c343d,3045022052969c2d89f3ecc621527f26a6087f22de1e8a43ff74d3a00bd0dca7b001e5f7022100cc81cca49a06a87fffd59a6ea0c8106b72031c78aca92d6b44ff5ca30a2ceea001 0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,2,blockchain,,,,,,,25,0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,52969c2d89f3ecc621527f26a6087f22de1e8a43ff74d3a00bd0dca7b001e5f7,cc81cca49a06a87fffd59a6ea0c8106b72031c78aca92d6b44ff5ca30a2ceea0,5449ac2ca4f0d1753f70d38721ebdb4828cb29446d8fa358002508e7c0691122
24846bd1031b3b140f4a4b95de7ff5fa128383225f9df89412b83dd6496604cd,304502210095698f9921461c1b743a5ab56ea682220e1993abb873c9af3adc9cd1ec31ae9302206571b5a3d89d4ee67eb455159d46fc4e1b8f3fe1ec21f643469bab418f640f9001 0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,0,blockchain,,,,,,,25,0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,95698f9921461c1b743a5ab56ea682220e1993abb873c9af3adc9cd1ec31ae93,6571b5a3d89d4ee67eb455159d46fc4e1b8f3fe1ec21f643469bab418f640f90,4ef3afde116527d5cf6970d844a42044512b4e783edf096e21772d5035fd5165
fb40182b32b3aea7bac24e64a208c0b1f5e419b02810510ac39f499d50ffcee2,30440220231cc24b5ed1b871dc008905d184acc270eeef9238ad4719cb8bf80a39272c400220056c43739360ee0481eed120da19e0a32ee7ed346dce4a2de8e27a6c3d3a633401 0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,3,blockchain,,,,,,,25,0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,231cc24b5ed1b871dc008905d184acc270eeef9238ad4719cb8bf80a39272c40,56c43739360ee0481eed120da19e0a32ee7ed346dce4a2de8e27a6c3d3a6334,ad0d5bbaf7421eb66f5e1c814c80ce638945ef396e06074d7ed37ea7d329a09d
c961fe68aa456a5254a9ec0fb7b7cfa00753266b80ad4ab47ec67926b7d0d5d4,3045022100888da5c1ca485d00df082c218de1f52101b031a9465118d2a71dd1499725267602203eb471d1cfca4701a888024a9eb46575d850a098a95dd16147ff26b6a953d66c01 0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,1,blockchain,,,,,,,25,0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,888da5c1ca485d00df082c218de1f52101b031a9465118d2a71dd14997252676,3eb471d1cfca4701a888024a9eb46575d850a098a95dd16147ff26b6a953d66c,e9aa610667084a88bb048c0806e48129b0fd307d184ee70f260fe857c3c7414f
ab80904edddf36402b200f1bbb9363f7f0a91a2372c820731fcab43553099d96,304602210081022e9626252600895806dd8934ef51afc2c647e2abb184d14b0ed89a0ad9dd022100cb60b957d2129754b70a2ff874011a8245d7660563caa50c8e83e20529ce4b8501 0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,7,blockchain,,,,,,,25,0273927b55fc70b8157b8f041a797750a4d6eac8fe3468d56d26098c8903cf8dfc,81022e9626252600895806dd8934ef51afc2c647e2abb184d14b0ed89a0ad9dd,cb60b957d2129754b70a2ff874011a8245d7660563caa50c8e83e20529ce4b85,3101edbd42aea39418459f9c1d3ab7aeffec9649802e2b553100b70ce50f4685
b52f4147ed69ec7a1b7b45965cfc4ffad4b97155d418f2fb7ef9fe3b9ba3544b,3045022100b2732abdb1d5b3093113850544a9b36f04b455482c1257099b91837dc9848d6d02207dd0577a8aac7d9e6939d3c84405619ca0565c3709f3e7731fb47c31f3c348e101 03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,1,blockchain,,,,,,,25,03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,b2732abdb1d5b3093113850544a9b36f04b455482c1257099b91837dc9848d6d,7dd0577a8aac7d9e6939d3c84405619ca0565c3709f3e7731fb47c31f3c348e1,b5d15f8fa7a826f0ecf7e66db6aa4b2f49b4408d40f7c069abe7d2858c9c99f7
7a74e35f67e33048685195ac5aa351e635e37c3f34e4ac527d45020feb6b92be,3044022005ce40f02f3a5644c0046d5590c4c0f6e9028d8c6889abbb899d390e5a076e4502206cf7bccad94875157050070629b1557215eece5378bed7e7eb3c455e42dab67801 03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,5,blockchain,,,,,,,25,03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,5ce40f02f3a5644c0046d5590c4c0f6e9028d8c6889abbb899d390e5a076e45,6cf7bccad94875157050070629b1557215eece5378bed7e7eb3c455e42dab678,12dcac7d3722b11bc71787e824adf473739a88504c3be49317d73881fcf66436
2109d4b3037d72c64daefa78122fb96668508177928953b523275b4bb638d22d,3046022100bc113dff20984df8ebd6e092e602ac9ca0ad5149c73ac4ae5e50c874debdfd4e022100c2301a9bc2d56e9c7648a3c72a8a625a12d312aa723f58bc32a5fb10122028a401 03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,5,blockchain,,,,,,,25,03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,bc113dff20984df8ebd6e092e602ac9ca0ad5149c73ac4ae5e50c874debdfd4e,c2301a9bc2d56e9c7648a3c72a8a625a12d312aa723f58bc32a5fb10122028a4,874ee3afb09cfa9107c7573bbf0cf39187c2c92a8588518e862c03f92c34d488
e5ffe7f5e66b83cd380e5ed2580bd30c0b10aea1f440d2f780deffdefa658f7d,304402202e6089e98cbf5ca7c5f925c47c3559a88369d072ed363a8ad35465d6de5b59c302206756f81d1339e19beee4087f39e08bfcc378fb521628d43c3b897b1ec85652d801 03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,9,blockchain,,,,,,,25,03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,2e6089e98cbf5ca7c5f925c47c3559a88369d072ed363a8ad35465d6de5b59c3,6756f81d1339e19beee4087f39e08bfcc378fb521628d43c3b897b1ec85652d8,f635a4b8e4392513820883db8407e7f0cb7dbcd6930ddfb54b12f014899cf5c1
84e94322c91e7e45593a8da709c321a00130909c5010856726fd19addc1eb8ed,30450220267cda738bed9d88698a8831be672a906c17a4c4e08d51052de0966841b746df022100cccdb177ca44f9ae5bb6c6c87085515f470ff1549f0a1e0d65f20d967ad77b5a01 03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,3,blockchain,,,,,,,25,03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,267cda738bed9d88698a8831be672a906c17a4c4e08d51052de0966841b746df,cccdb177ca44f9ae5bb6c6c87085515f470ff1549f0a1e0d65f20d967ad77b5a,7d20ced98874253cc3a72877df6f4c93c018029c22b5b971a149e64f48abbfd6
1f047b63e113c716cd5e5b687ba2987b71cbfb20cef9ce7d22f1f61f742e9412,304502203ba59085d026a29a69e09486e51ff6af61d6047cccae5bad16bbe33885e546e4022100d62574faebb45fa4dd0e4aa5472b0d82d0e9b321c8f456f694d08a3c775a1da601 03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,5,blockchain,,,,,,,25,03c666b5021f0058fa4059f8bbb52355ec57e3c58ba33942a63ba5e184fcc1b6ec,3ba59085d026a29a69e09486e51ff6af61d6047cccae5bad16bbe33885e546e4,d62574faebb45fa4dd0e4aa5472b0d82d0e9b321c8f456f694d08a3c775a1da6,6ef507597ec94376c3fa7ffd510975fae08cc7d74f2ef39fcd813baa1be05223
2be24ca91a6070db2d4305818ba696fe22d230337836523f434f5ebe22bd5d49,304402201cc21e520c23df3fb09ca0ae0ee592ef07eae2f843995a8cdef067194452d0bc022036a66b8b7f7e00a938493bfa10c1dbde52e8f762c119da5974c88cc50f0d8ee401 026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,1,blockchain,,,,,,,25,026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,1cc21e520c23df3fb09ca0ae0ee592ef07eae2f843995a8cdef067194452d0bc,36a66b8b7f7e00a938493bfa10c1dbde52e8f762c119da5974c88cc50f0d8ee4,41b3aabda6312fa76fd6754d94f0f8b0e11faa00e733ea1702a83c52c5c08db4
fa9a218cd9d089716eb7ef730587843c781c2356591128692abe487618b5f96f,3046022100857a627261aeb53c47db1d4703fe88d9410eb0c1950a739313a881266b25b075022100bf443a87e9ef4d978a245d7095f65d71ed3c4bd712bd4f24347d7d9c300ddc8301 026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,9,blockchain,,,,,,,25,026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,857a627261aeb53c47db1d4703fe88d9410eb0c1950a739313a881266b25b075,bf443a87e9ef4d978a245d7095f65d71ed3c4bd712bd4f24347d7d9c300ddc83,1e7f11189cc5b5e4294c4936a22cabd0736a4f603ab9175f550de212955d06aa
af801ec343015200166d554ef6ed9d2c87751a298979ce0503825f00a09cec98,3045022100bc280b9eccb4a7075b0c7a6156004e568fb38f5a3e90b428224ccfa13f6c835f02206ea689e19f47d7c086ec379804dcbe86713375b0ef01b675ece572e4935c3b6001 026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,1,blockchain,,,,,,,25,026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,bc280b9eccb4a7075b0c7a6156004e568fb38f5a3e90b428224ccfa13f6c835f,6ea689e19f47d7c086ec379804dcbe86713375b0ef01b675ece572e4935c3b60,a7d4b60382e3915fa5479ee92dfb2efdf0b95645d8e008102d597eecbf05a7f0
4a348a4881f0265b8c7a737333fd4bcc6dcc473297f8ccb11342f0825c09a0d1,30440220017ecca19ad673b2091cd0ba2649c309bc13ed928807cc1188168b0dc4880b8b02203bfc72216db393de2908f34174744d97667a1ec3984f74ee355969463918e88701 026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,9,blockchain,,,,,,,25,026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,17ecca19ad673b2091cd0ba2649c309bc13ed928807cc1188168b0dc4880b8b,3bfc72216db393de2908f34174744d97667a1ec3984f74ee355969463918e887,24991c64f1cf2385ddb36d1ea7d3cc0c9221351129392046f3680d5d51c9572b
b67af70a683983938b65b2c5293613b635adbabe505f517aaf283bbec92e53c6,3045022100c4d4c05bd0fcbaca87100ec3839bbb96fae398fb385f31129c25a04f56d3c6ed02207a03abd61e88038af4879615652c9059fc7718157e0f9b833811d397ab25b61201 026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,3,blockchain,,,,,,,25,026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,c4d4c05bd0fcbaca87100ec3839bbb96fae398fb385f31129c25a04f56d3c6ed,7a03abd61e88038af4879615652c9059fc7718157e0f9b833811d397ab25b612,b8b8b8aeb92d0cec69ec4971983e4b261888702a06f18327afad24a88eec2bfd
8fd35c8615d1416999c01cb7271eade094d3e0c06c26d3b541bb7561bed5de8b,3044022027e961a9b0ec67475ce82e431fd94dbc72c06e32172df495a1f17fc696d52f57022071d9c11953cb91166430d26e1e2b034fa78a78eab258ddd85bcb22f643fd90b301 026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,7,blockchain,,,,,,,25,026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,27e961a9b0ec67475ce82e431fd94dbc72c06e32172df495a1f17fc696d52f57,71d9c11953cb91166430d26e1e2b034fa78a78eab258ddd85bcb22f643fd90b3,ad3a2bce98ca38089767712846890704c38eea5bf4faeebbd876a2c49d7056cd
070d36dd141ffe164728b61dc32e36155cc53e88dd27b1f297162d604a276ae5,3046022100f005685057b6acffde82f8a7a17368f71b4e62d36b96c88b8f34eb8d24e5936a022100e7c65dba50d05aa5c0737a8a436e25780a737aa4ab1127a5e186d9da071fcadb01 026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,6,blockchain,,,,,,,25,026133cb52d3a1ebdd5f220a5b62af7909c42596d643bba8509abfdaa47b47e810,f005685057b6acffde82f8a7a17368f71b4e62d36b96c88b8f34eb8d24e5936a,e7c65dba50d05aa5c0737a8a436e25780a737aa4ab1127a5e186d9da071fcadb,83c1199e1321945c117e88a40ff7a503ec49b307099b682240e35bcd5926480f
769f4d0ee4388861377787193f9c4dd8469aa08a69d7aa3dc7d8a1d992b72665,3045022100fc1a8c804e8928271fe786b3a5789c9d11317b974beec77328e5a7d81967c08502204c99f5663f948a7fbfeb074315f78acdb5b2946e5896a6111eec8593a86dbab901 020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,8,blockchain,,,,,,,25,020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,fc1a8c804e8928271fe786b3a5789c9d11317b974beec77328e5a7d81967c085,4c99f5663f948a7fbfeb074315f78acdb5b2946e5896a6111eec8593a86dbab9,caa2d87ecf819f58ac483346032914674870a6f4e7d8bd5a2691d02b9d4bc807
9ccf3e691af1e3cf09893fa579ac554b019aa448c94acd57c67f3347c5ecc102,3045022100ebda0f54ddcd2d86322678b98a14afa351b702848c19160e5fc9f0ccbed0919e022070188ab5531568bee193cf668b9f0f7cc5d8e6175266c78ef902a4af5a063d1c01 020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,7,blockchain,,,,,,,25,020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,ebda0f54ddcd2d86322678b98a14afa351b702848c19160e5fc9f0ccbed0919e,70188ab5531568bee193cf668b9f0f7cc5d8e6175266c78ef902a4af5a063d1c,6201bb09d377d980a762401ec507ec5d2d30640c832a009527019f91cca02f58
039837d1b5802e477754eaa825379295c307495cf40b349dc41ff019a9304d56,3046022100ee2903bba119ce006ceb8f5400f3f8a8beb31bb42c806edd0c708aa44449b96f022100b1aeedd9d42bc3b981b4372e822d7b64144cd6a8148b0b69497950d7a0ef043e01 020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,4,blockchain,,,,,,,25,020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,ee2903bba119ce006ceb8f5400f3f8a8beb31bb42c806edd0c708aa44449b96f,b1aeedd9d42bc3b981b4372e822d7b64144cd6a8148b0b69497950d7a0ef043e,cfee046d0ffedb88bd539918325b3f633870b9d1b19d063f0b1147ea1bd6ef9d
4324ed2eb73b2280972e190d5cfa03de5676f4abede8d4df90e5640fae4bb179,3045022100ce9a549164ee5de8572c562496bf8e1e8605f32ff3f5cbb7212eb3638bd7ac28022000dbea8092c18bbe53ccd939afda5004fefd65cd256d9f0b767039fc606440f801 020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,1,blockchain,,,,,,,25,020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,ce9a549164ee5de8572c562496bf8e1e8605f32ff3f5cbb7212eb3638bd7ac28,dbea8092c18bbe53ccd939afda5004fefd65cd256d9f0b767039fc606440f8,a18474df6ea6d0579ad28409578357bedb9e25eda5038a21ea843e84512f7cd2
3898ae2b84ca0af11a4791857896d78e0f6bce63fe8c9e1ffd4e9b0e09604551,304502210087a273a37f27450a41b465004864ef952e04d3eaedd1669814c4deb3b9c0afd702206f63338c9eec9d50cf27b45463b21950a790e517e226ca02369f6959245516a401 020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,4,blockchain,,,,,,,25,020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,87a273a37f27450a41b465004864ef952e04d3eaedd1669814c4deb3b9c0afd7,6f63338c9eec9d50cf27b45463b21950a790e517e226ca02369f6959245516a4,84ec7209e604b7df5f799374a9660e22502142bfccb070eab8480ad66cde9194
c338d336f3dcfd7e734629888e91965be8d47e6d302bab1630a836d407066029,3046022100e344ef697e7d28a59a0d02bc161675787149929d073b073152cb9ca31bfebf9c0221009bcba12891d248b5515738c9ac26ea4f17bcda7ef5dcb9c77ebaa9ccbec55c9101 020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,7,blockchain,,,,,,,25,020f32eba89370898e7fad706303152c2b811e585be98af90633d1ed8137fe531e,e344ef697e7d28a59a0d02bc161675787149929d073b073152cb9ca31bfebf9c,9bcba12891d248b5515738c9ac26ea4f17bcda7ef5dcb9c77ebaa9ccbec55c91,4ba2f64a0741516c207ee6a5a1b03322de83f04a1e333492bee7001d7152db0c
1085b6f49589213131df6ed4d4508089a5abc38a27501a880b2442901bf97b4c,3046022100edf378a8f9685a888b0c3f508ead1053b8dfec661bfa87e8634e5e4d466b07bc022100ef8f8f62ef0416dca963545f9ffe7168ed9342802a84ed1721e751ff48273f6101 03f34a384f7596ffef4055a246a4cc5a7b454ccb7203496c25a23ed525b0a3333b,8,blockchain,,,,,,,25,03f34a384f7596ffef4055a246a4cc5a7b454ccb7203496c25a23ed525b0a3333b,edf378a8f9685a888b0c3f508ead1053b8dfec661bfa87e8634e5e4d466b07bc,ef8f8f62ef0416dca963545f9ffe7168ed9342802a84ed1721e751ff48273f61,29258df742b1fcefb7725cb4efe27e2356461be728e1977656e5989b7ad482cc
c43115c812d0c0229c9f8f6950aadc6bdbbe80cb72fb5f083b150f5839feab5a,30450220676d6eba8678043f28f3757061a7c455da33a3f242c00e503780a1c0ac42b58a022100962f4e5f4a1a2f2f016022f58733fa91733b0bee0003f92529bd787a335e1f8f01 03f34a384f7596ffef4055a246a4cc5a7b454ccb7203496c25a23ed525b0a3333b,8,blockchain,,,,,,,25,03f34a384f7596ffef4055a246a4cc5a7b454ccb7203496c25a23ed525b0a3333b,676d6eba8678043f28f3757061a7c455da33a3f242c00e503780a1c0ac42b58a,962f4e5f4a1a2f2f016022f58733fa91733b0bee0003f92529bd787a335e1f8f,a8114134ab5f34b4690601b9653386e359feba4dae14e8333a9c7f8ae81d17ac
7c23ce76a4e83b292e195f71deefadfc5e1f185f4021e4953331b69e71d8dd11,3044022029415ac431b48c6d9e4c0f6530d950703953a48ae5eb9f5e58b2075a0bc51363022000e73b49bd7d679abf530f4b05bfeada4b3dc19dd521ccc5e260fb8199cd751301 03f34a384f7596ffef4055a246a4cc5a7b454ccb7203496c25a23ed525b0a3333b,0,blockchain,,,,,,,25,03f34a384f7596ffef4055a246a4cc5a7b454ccb7203496c25a23ed525b0a3333b,29415ac431b48c6d9e4c0f6530d950703953a48ae5eb9f5e58b2075a0bc51363,e73b49bd7d679abf530f4b05bfeada4b3dc19dd521ccc5e260fb8199cd7513,c55c4c42303881477b81687c5cadb3333d323ce638c69a35251e215406987aba
1c9d74d012b33c20b477205c2d03209be20131fba2a8bb8d7d96bbcdb88b4878,3044022050306772e04cd803e99cd0665b943361c61d0033e6d054ce1b417f4f931627850220028371b9b2e2a67cec3dd9b5d9a048b8a93a36a34941708d5866ebcd860e6aa901 03f34a384f7596ffef4055a246a4cc5a7b454ccb7203496c25a23ed525b0a3333b,8,blockchain,,,,,,,25,03f34a384f7596ffef4055a246a4cc5a7b454ccb7203496c25a23ed525b0a3333b,50306772e04cd803e99cd0665b943361c61d0033e6d054ce1b417f4f93162785,28371b9b2e2a67cec3dd9b5d9a048b8a93a36a34941708d5866ebcd860e6aa9,b6a4bf82d4af94bc8e082395b2e6b3d2b4f2eca9b8d86287a27ec0425256e7b9
82d0aa4bac1a0c23701257c5c198ca3d5887c6f86d2e991cca81f0a073f11a84,304402207f6883dc3376f5f9d9b794cd18234e923417679afe9bb1d14784b0efa0ff93d702202c7866db447a063ab878cead0752746d09b0ec67225c9bd1e9750769bedaea4101 033dbc388ed3af3fd907f4a08e85f5e7daf95bde19bc8e8b5dfd480d7bddbdde6c,8,blockchain,,,,,,,25,033dbc388ed3af3fd907f4a08e85f5e7daf95bde19bc8e8b5dfd480d7bddbdde6c,7f6883dc3376f5f9d9b794cd18234e923417679afe9bb1d14784b0efa0ff93d7,2c7866db447a063ab878cead0752746d09b0ec67225c9bd1e9750769bedaea41,c15d2044486616aaf52021198827ddac86fabbbb3d6bb77921f2abce725598aa
8f332fedb824ad0ee10a723e671b2c5f3d987ef72faff0787a5a668f507e20c9,3044022037f82ebaea4608787768db78a6aa5f97f9adbbb9f51b35683db0d3027bc73b340220793a641cfa8bc92866ce9a55f628031b26e9d98923ed851a922cdd41976fe44101 033dbc388ed3af3fd907f4a08e85f5e7daf95bde19bc8e8b5dfd480d7bddbdde6c,7,blockchain,,,,,,,25,033dbc388ed3af3fd907f4a08e85f5e7daf95bde19bc8e8b5dfd480d7bddbdde6c,37f82ebaea4608787768db78a6aa5f97f9adbbb9f51b35683db0d3027bc73b34,793a641cfa8bc92866ce9a55f628031b26e9d98923ed851a922cdd41976fe441,f95684de05701b9823687ccb22d0d9735c588f2e289bf971e33e0aa6a66a354a
4dc447276545ec4f7d462c2bffa49e74cb142d5e3c340a350b15d47ae6c9b93f,30450220289d74901d6ed951d910a0cfca01ec7a8319a517f3f51aabaf81befe990af679022100925ffea3527592984d1cc82fa14dbbc8198d9db1dc920502a7cd6269d060d7bf01 033dbc388ed3af3fd907f4a08e85f5e7daf95bde19bc8e8b5dfd480d7bddbdde6c,0,blockchain,,,,,,,25,033dbc388ed3af3fd907f4a08e85f5e7daf95bde19bc8e8b5dfd480d7bddbdde6c,289d74901d6ed951d910a0cfca01ec7a8319a517f3f51aabaf81befe990af679,925ffea3527592984d1cc82fa14dbbc8198d9db1dc920502a7cd6269d060d7bf,b0604264083c82f1fa1a75736a2e71fc921e0f89971ba5acddb24bd1ad0c2a26
